season,week,team,opponent,home_away,time_avg_lead
2019,5,CHI,LV,away,-4.368333333333333
2019,6,CHI,NA,NA,NA
2019,7,CHI,NO,home,-7.698611111111111
2019,8,CHI,LAC,home,2.6519444444444447
2019,9,CHI,PHI,away,-7.421944444444445
2019,10,CHI,DET,home,4.065277777777778
2019,11,CHI,LA,away,-3.8152777777777778
2019,12,CHI,NYG,home,2.9458333333333333
2019,13,CHI,DET,away,-3.778888888888889
2019,14,CHI,DAL,home,6.41
2019,15,CHI,GB,away,-8.436111111111112
2019,16,CHI,KC,home,-11.485277777777778
2019,17,CHI,MIN,away,4.818611111111111
2019,1,CIN,SEA,away,0.7586111111111111
2019,2,CIN,SF,home,-16.250833333333333
2019,3,CIN,BUF,away,-6.131666666666667
2019,4,CIN,PIT,away,-9.770555555555555
2019,5,CIN,ARI,home,-4.211666666666667
2019,6,CIN,BAL,away,-6.812777777777778
2019,7,CIN,JAX,home,-2.2419444444444445
2019,8,CIN,LA,away,-7.908333333333333
2019,9,CIN,NA,NA,NA
2019,10,CIN,BAL,home,-22.209444444444443
2019,11,CIN,LV,away,-1.7291666666666667
2019,12,CIN,PIT,home,-0.7725
2019,13,CIN,NYJ,home,8.364166666666666
2019,14,CIN,CLE,away,-3.1519444444444447
2019,15,CIN,NE,home,-7.615277777777778
2019,16,CIN,MIA,away,-13.70861111111111
2019,17,CIN,CLE,home,6.31
2019,1,CLE,TEN,home,-6.988611111111111
2019,2,CLE,NYJ,away,12.085
2019,3,CLE,LA,home,-1.4075
2019,4,CLE,BAL,away,7.007777777777778
2019,5,CLE,SF,away,-17.743055555555557
2019,6,CLE,SEA,home,3.0658333333333334
2019,7,CLE,NA,NA,NA
2019,8,CLE,NE,away,-11.133888888888889
2019,9,CLE,DEN,away,-5.966388888888889
2019,10,CLE,BUF,home,2.3516666666666666
2019,11,CLE,PIT,home,9.446666666666667
2019,12,CLE,MIA,home,15.351111111111111
2019,13,CLE,PIT,away,-1.5547222222222221
2019,14,CLE,CIN,home,3.1519444444444447
2019,15,CLE,ARI,away,-8.89
2019,16,CLE,BAL,home,-4.9225
2019,17,CLE,CIN,away,-6.31
2019,1,DAL,NYG,home,10.96861111111111
2019,2,DAL,WAS,away,4.250277777777778
2019,3,DAL,MIA,home,10.464444444444444
2019,4,DAL,NO,away,-1.2002777777777778
2019,5,DAL,GB,home,-13.038611111111111
2019,6,DAL,NYJ,away,-7.578611111111111
2019,7,DAL,PHI,home,15.070833333333333
2019,8,DAL,NA,NA,NA
2019,9,DAL,NYG,away,1.1169444444444445
2019,10,DAL,MIN,home,-5.154444444444445
2019,11,DAL,DET,away,2.6480555555555556
2019,12,DAL,NE,away,-4.1033333333333335
2019,13,DAL,BUF,home,-4.512222222222222
2019,14,DAL,CHI,away,-6.41
2019,15,DAL,LA,home,14.834722222222222
2019,16,DAL,PHI,away,-6.1691666666666665
2019,17,DAL,WAS,home,12.903333333333334
2019,1,DEN,LV,away,-8.973888888888888
2019,2,DEN,CHI,home,-2.3408333333333333
2019,3,DEN,GB,away,-6.988333333333333
2019,4,DEN,JAX,home,4.965833333333333
2019,5,DEN,LAC,away,12.076666666666666
2019,6,DEN,TEN,home,7.078888888888889
2019,7,DEN,KC,home,-11.414444444444445
2019,8,DEN,IND,away,2.707222222222222
2019,9,DEN,CLE,home,5.966388888888889
2019,10,DEN,NA,NA,NA
2019,11,DEN,MIN,away,9.726666666666667
2019,12,DEN,BUF,away,-7.663055555555555
2019,13,DEN,LAC,home,6.075277777777778
2019,14,DEN,HOU,away,18.473055555555554
2019,15,DEN,KC,away,-12.6675
2019,16,DEN,DET,home,-0.36944444444444446
2019,17,DEN,LV,home,4.374444444444444
2019,1,DET,ARI,away,8.925277777777778
2019,2,DET,LAC,home,-1.8866666666666667
2019,3,DET,PHI,away,4.822222222222222
2019,4,DET,KC,home,1.1483333333333334
2019,5,DET,NA,NA,NA
2019,6,DET,GB,away,5.4911111111111115
2019,7,DET,MIN,home,-2.3136111111111113
2019,8,DET,NYG,home,6.929166666666666
2019,9,DET,LV,away,-1.8272222222222223
2019,10,DET,CHI,away,-4.065277777777778
2019,11,DET,DAL,home,-2.6480555555555556
2019,12,DET,WAS,away,-2.1008333333333336
2019,13,DET,CHI,home,3.778888888888889
2019,14,DET,MIN,away,-11.70861111111111
2019,15,DET,TB,home,-12.636111111111111
2019,16,DET,DEN,away,0.36944444444444446
2019,17,DET,GB,home,7.250277777777778
2019,1,GB,CHI,away,2.848888888888889
2019,2,GB,MIN,home,8.445833333333333
2019,3,GB,DEN,home,6.988333333333333
2019,4,GB,PHI,home,-0.14694444444444443
2019,5,GB,DAL,away,13.038611111111111
2019,6,GB,DET,home,-5.4911111111111115
2019,7,GB,LV,home,9.327777777777778
2019,8,GB,KC,away,3.5805555555555557
2019,9,GB,LAC,away,-9.45111111111111
2019,10,GB,CAR,home,4.675833333333333
2019,11,GB,NA,NA,NA
2019,12,GB,SF,away,-16.145833333333332
2019,13,GB,NYG,away,7.9591666666666665
2019,14,GB,WAS,home,8.75361111111111
2019,15,GB,CHI,home,8.436111111111112
2019,16,GB,MIN,away,0.5925
2019,17,GB,DET,away,-7.250277777777778
2019,1,HOU,NO,away,2.6005555555555557
2019,2,HOU,JAX,home,3.1797222222222223
2019,3,HOU,LAC,away,-2.336388888888889
2019,4,HOU,CAR,home,-2.112222222222222
2019,5,HOU,ATL,home,4.926388888888889
2019,6,HOU,KC,away,-2.317222222222222
2019,7,HOU,IND,away,-5.684444444444445
2019,8,HOU,LV,home,-2.758888888888889
2019,9,HOU,JAX,away,8.005555555555556
2019,10,HOU,NA,NA,NA
2019,11,HOU,BAL,away,-14.193333333333333
2019,12,HOU,IND,home,0.3388888888888889
2019,13,HOU,NE,home,8.551111111111112
2019,14,HOU,DEN,home,-18.473055555555554
2019,15,HOU,TEN,away,5.716944444444445
2019,16,HOU,TB,away,5.55
2019,17,HOU,TEN,home,-7.481944444444444
2019,1,IND,LAC,away,-6.0275
2019,2,IND,TEN,away,1.2408333333333332
2019,3,IND,ATL,home,7.7683333333333335
2019,4,IND,LV,home,-10.318888888888889
2019,5,IND,KC,away,1.8391666666666666
2019,6,IND,NA,NA,NA
2019,7,IND,HOU,home,5.684444444444445
2019,8,IND,DEN,home,-2.707222222222222
2019,9,IND,PIT,away,0.9363888888888889
2019,10,IND,MIA,home,-3.706111111111111
2019,11,IND,JAX,home,7.263333333333334
2019,12,IND,HOU,away,-0.3388888888888889
2019,13,IND,TEN,home,1.0727777777777778
2019,14,IND,TB,away,4.203055555555555
2019,15,IND,NO,away,-17.30638888888889
2019,16,IND,CAR,home,16.216944444444444
2019,17,IND,JAX,away,-1.8275
2019,1,JAX,KC,home,-11.335
2019,2,JAX,HOU,away,-3.1797222222222223
2019,3,JAX,TEN,home,12.925277777777778
2019,4,JAX,DEN,away,-4.965833333333333
2019,5,JAX,CAR,away,-5.48
2019,6,JAX,NO,home,-2.3994444444444443
2019,7,JAX,CIN,away,2.2419444444444445
2019,8,JAX,NYJ,home,8.122777777777777
2019,9,JAX,HOU,home,-8.005555555555556
2019,10,JAX,NA,NA,NA
2019,11,JAX,IND,away,-7.263333333333334
2019,12,JAX,TEN,away,-11.937222222222223
2019,13,JAX,TB,home,-15.1925
2019,14,JAX,LAC,home,-16.851666666666667
2019,15,JAX,LV,away,-8.100277777777778
2019,16,JAX,ATL,away,-12.014444444444445
2019,17,JAX,IND,home,1.8275
2019,1,KC,JAX,away,11.335
2019,2,KC,LV,away,8.1525
2019,3,KC,BAL,home,6.931666666666667
2019,4,KC,DET,away,-1.1483333333333334
2019,5,KC,IND,home,-1.8391666666666666
2019,6,KC,HOU,home,2.317222222222222
2019,7,KC,DEN,away,11.414444444444445
2019,8,KC,GB,home,-3.5805555555555557
2019,9,KC,MIN,home,0.2966666666666667
2019,10,KC,TEN,away,3.3694444444444445
2019,11,KC,LAC,away,3.0941666666666667
2019,12,KC,NA,NA,NA
2019,13,KC,LV,home,18.094166666666666
2019,14,KC,NE,away,5.7508333333333335
2019,15,KC,DEN,home,12.6675
2019,16,KC,CHI,away,11.485277777777778
2019,17,KC,LAC,home,3.4163888888888887
2019,1,LA,CAR,away,6.170833333333333
2019,2,LA,NO,home,5.631111111111111
2019,3,LA,CLE,away,1.4075
2019,4,LA,TB,home,-9.56611111111111
2019,5,LA,SEA,away,1.1602777777777777
2019,6,LA,SF,home,-4.206666666666667
2019,7,LA,ATL,away,11.484166666666667
2019,8,LA,CIN,home,7.908333333333333
2019,9,LA,NA,NA,NA
2019,10,LA,PIT,away,-1.0175
2019,11,LA,CHI,home,3.8152777777777778
2019,12,LA,BAL,home,-20.557222222222222
2019,13,LA,ARI,away,17.77138888888889
2019,14,LA,SEA,home,9.769444444444444
2019,15,LA,DAL,away,-14.834722222222222
2019,16,LA,SF,away,2.8669444444444445
2019,17,LA,ARI,home,3.9741666666666666
2019,1,LAC,IND,home,6.0275
2019,2,LAC,DET,away,1.8866666666666667
2019,3,LAC,HOU,home,2.336388888888889
2019,4,LAC,MIA,away,6.385277777777778
2019,5,LAC,DEN,home,-12.076666666666666
2019,6,LAC,PIT,home,-16.020833333333332
2019,7,LAC,TEN,away,-0.8691666666666666
2019,8,LAC,CHI,away,-2.6519444444444447
2019,9,LAC,GB,home,9.45111111111111
2019,10,LAC,LV,away,-3.870833333333333
2019,11,LAC,KC,home,-3.0941666666666667
2019,12,LAC,NA,NA,NA
2019,13,LAC,DEN,away,-6.075277777777778
2019,14,LAC,JAX,away,16.851666666666667
2019,15,LAC,MIN,home,-10.675555555555556
2019,16,LAC,LV,home,-7.2925
2019,17,LAC,KC,away,-3.4163888888888887
2019,1,LV,DEN,home,8.973888888888888
2019,2,LV,KC,home,-8.1525
2019,3,LV,MIN,away,-15.662777777777778
2019,4,LV,IND,away,10.318888888888889
2019,5,LV,CHI,home,4.368333333333333
2019,6,LV,NA,NA,NA
2019,7,LV,GB,away,-9.327777777777778
2019,8,LV,HOU,away,2.758888888888889
2019,9,LV,DET,home,1.8272222222222223
2019,10,LV,LAC,home,3.870833333333333
2019,11,LV,CIN,home,1.7291666666666667
2019,12,LV,NYJ,away,-14.495277777777778
2019,13,LV,KC,away,-18.094166666666666
2019,14,LV,TEN,home,-6.320555555555556
2019,15,LV,JAX,home,8.100277777777778
2019,16,LV,LAC,away,7.2925
2019,17,LV,DEN,away,-4.374444444444444
2019,1,MIA,BAL,home,-30.651666666666667
2019,2,MIA,NE,home,-15.085277777777778
2019,3,MIA,DAL,away,-10.464444444444444
2019,4,MIA,LAC,home,-6.385277777777778
2019,5,MIA,NA,NA,NA
2019,6,MIA,WAS,home,-5.848888888888889
2019,7,MIA,BUF,away,-0.4141666666666667
2019,8,MIA,PIT,away,2.9519444444444445
2019,9,MIA,NYJ,home,4.191111111111111
2019,10,MIA,IND,away,3.706111111111111
2019,11,MIA,BUF,home,-10.70888888888889
2019,12,MIA,CLE,away,-15.351111111111111
2019,13,MIA,PHI,home,-3.593888888888889
2019,14,MIA,NYJ,away,-2.4027777777777777
2019,15,MIA,NYG,away,-5.385555555555555
2019,16,MIA,CIN,home,13.70861111111111
2019,17,MIA,NE,away,1.9277777777777778
2019,1,MIN,ATL,home,17.684166666666666
2019,2,MIN,GB,away,-8.445833333333333
2019,3,MIN,LV,home,15.662777777777778
2019,4,MIN,CHI,away,-9.661388888888888
2019,5,MIN,NYG,away,8.929722222222223
2019,6,MIN,PHI,home,10.186111111111112
2019,7,MIN,DET,away,2.3136111111111113
2019,8,MIN,WAS,home,4.814444444444445
2019,9,MIN,KC,away,-0.2966666666666667
2019,10,MIN,DAL,away,5.154444444444445
2019,11,MIN,DEN,home,-9.726666666666667
2019,12,MIN,NA,NA,NA
2019,13,MIN,SEA,away,0.01361111111111111
2019,14,MIN,DET,home,11.70861111111111
2019,15,MIN,LAC,away,10.675555555555556
2019,16,MIN,GB,home,-0.5925
2019,17,MIN,CHI,home,-4.818611111111111
2019,1,NE,PIT,home,15.925277777777778
2019,2,NE,MIA,away,15.085277777777778
2019,3,NE,NYJ,home,16.906111111111112
2019,4,NE,BUF,away,7.4775
2019,5,NE,WAS,away,8.831388888888888
2019,6,NE,NYG,home,6.551944444444445
2019,7,NE,NYJ,away,20.520833333333332
2019,8,NE,CLE,home,11.133888888888889
2019,9,NE,BAL,away,-8.055555555555555
2019,10,NE,NA,NA,NA
2019,11,NE,PHI,away,0.7330555555555556
2019,12,NE,DAL,home,4.1033333333333335
2019,13,NE,HOU,away,-8.551111111111112
2019,14,NE,KC,home,-5.7508333333333335
2019,15,NE,CIN,away,7.615277777777778
2019,16,NE,BUF,home,0.8483333333333334
2019,17,NE,MIA,home,-1.9277777777777778
2019,1,NO,HOU,home,-2.6005555555555557
2019,2,NO,LA,away,-5.631111111111111
2019,3,NO,SEA,away,9.797222222222222
2019,4,NO,DAL,home,1.2002777777777778
2019,5,NO,TB,home,5.891944444444444
2019,6,NO,JAX,away,2.3994444444444443
2019,7,NO,CHI,away,7.698611111111111
2019,8,NO,ARI,home,6.144166666666667
2019,9,NO,NA,NA,NA
2019,10,NO,ATL,home,-6.345555555555555
2019,11,NO,TB,away,10.311944444444444
2019,12,NO,CAR,home,6.311944444444444
2019,13,NO,ATL,away,7.909166666666667
2019,14,NO,SF,home,1.0827777777777778
2019,15,NO,IND,home,17.30638888888889
2019,16,NO,TEN,away,-1.0447222222222223
2019,17,NO,CAR,away,23.77138888888889
2019,1,NYG,DAL,away,-10.96861111111111
2019,2,NYG,BUF,home,-7.704444444444444
2019,3,NYG,TB,away,-5.0936111111111115
2019,4,NYG,WAS,home,12.998055555555556
2019,5,NYG,MIN,home,-8.929722222222223
2019,6,NYG,NE,away,-6.551944444444445
2019,7,NYG,ARI,home,-6.256111111111111
2019,8,NYG,DET,away,-6.929166666666666
2019,9,NYG,DAL,home,-1.1169444444444445
2019,10,NYG,NYJ,away,-4.0088888888888885
2019,11,NYG,NA,NA,NA
2019,12,NYG,CHI,away,-2.9458333333333333
2019,13,NYG,GB,home,-7.9591666666666665
2019,14,NYG,PHI,away,6.458611111111111
2019,15,NYG,MIA,home,5.385555555555555
2019,16,NYG,WAS,away,7.420277777777778
2019,17,NYG,PHI,home,-4.491388888888889
2019,1,NYJ,BUF,home,6.891944444444444
2019,2,NYJ,CLE,home,-12.085
2019,3,NYJ,NE,away,-16.906111111111112
2019,4,NYJ,NA,NA,NA
2019,5,NYJ,PHI,away,-15.863611111111112
2019,6,NYJ,DAL,home,7.578611111111111
2019,7,NYJ,NE,home,-20.520833333333332
2019,8,NYJ,JAX,away,-8.122777777777777
2019,9,NYJ,MIA,away,-4.191111111111111
2019,10,NYJ,NYG,home,4.0088888888888885
2019,11,NYJ,WAS,away,13.972222222222221
2019,12,NYJ,LV,home,14.495277777777778
2019,13,NYJ,CIN,away,-8.364166666666666
2019,14,NYJ,MIA,home,2.4027777777777777
2019,15,NYJ,BAL,away,-14.350277777777778
2019,16,NYJ,PIT,home,4.850555555555555
2019,17,NYJ,BUF,away,2.868611111111111
2019,1,PHI,WAS,home,-3.935
2019,2,PHI,ATL,away,-4.4275
2019,3,PHI,DET,home,-4.822222222222222
2019,4,PHI,GB,away,0.14694444444444443
2019,5,PHI,NYJ,home,15.863611111111112
2019,6,PHI,MIN,away,-10.186111111111112
2019,7,PHI,DAL,away,-15.070833333333333
2019,8,PHI,BUF,away,4.859444444444445
2019,9,PHI,CHI,home,7.421944444444445
2019,10,PHI,NA,NA,NA
2019,11,PHI,NE,home,-0.7330555555555556
2019,12,PHI,SEA,home,-6.561388888888889
2019,13,PHI,MIA,away,3.593888888888889
2019,14,PHI,NYG,home,-6.458611111111111
2019,15,PHI,WAS,away,-1.4541666666666666
2019,16,PHI,DAL,home,6.1691666666666665
2019,17,PHI,NYG,away,4.491388888888889
2019,1,PIT,NE,away,-15.925277777777778
2019,2,PIT,SEA,home,-0.6719444444444445
2019,3,PIT,SF,away,2.1508333333333334
2019,4,PIT,CIN,home,9.770555555555555
2019,5,PIT,BAL,home,-2.7319444444444443
2019,6,PIT,LAC,away,16.020833333333332
2019,7,PIT,NA,NA,NA
2019,8,PIT,MIA,home,-2.9519444444444445
2019,9,PIT,IND,home,-0.9363888888888889
2019,10,PIT,LA,home,1.0175
2019,11,PIT,CLE,away,-9.446666666666667
2019,12,PIT,CIN,away,0.7725
2019,13,PIT,CLE,home,1.5547222222222221
2019,14,PIT,ARI,away,5.0872222222222225
2019,15,PIT,BUF,home,-1.5830555555555557
2019,16,PIT,NYJ,away,-4.850555555555555
2019,17,PIT,BAL,away,-5.262777777777778
2019,1,SEA,CIN,home,-0.7586111111111111
2019,2,SEA,PIT,away,0.6719444444444445
2019,3,SEA,NO,home,-9.797222222222222
2019,4,SEA,ARI,away,11.402777777777779
2019,5,SEA,LA,home,-1.1602777777777777
2019,6,SEA,CLE,away,-3.0658333333333334
2019,7,SEA,BAL,home,-2.7580555555555555
2019,8,SEA,ATL,away,10.845833333333333
2019,9,SEA,TB,home,-3.2325
2019,10,SEA,SF,away,-1.9202777777777778
2019,11,SEA,NA,NA,NA
2019,12,SEA,PHI,away,6.561388888888889
2019,13,SEA,MIN,home,-0.01361111111111111
2019,14,SEA,LA,away,-9.769444444444444
2019,15,SEA,CAR,away,10.369722222222222
2019,16,SEA,ARI,home,-6.106388888888889
2019,17,SEA,SF,home,-8.24611111111111
2019,1,SF,TB,away,4.022222222222222
2019,2,SF,CIN,away,16.250833333333333
2019,3,SF,PIT,home,-2.1508333333333334
2019,4,SF,NA,NA,NA
2019,5,SF,CLE,home,17.743055555555557
2019,6,SF,LA,away,4.206666666666667
2019,7,SF,WAS,away,1.5041666666666667
2019,8,SF,CAR,home,18.811666666666667
2019,9,SF,ARI,away,5.144722222222223
2019,10,SF,SEA,home,1.9202777777777778
2019,11,SF,ARI,home,-3.6375
2019,12,SF,GB,home,16.145833333333332
2019,13,SF,BAL,away,-0.2569444444444444
2019,14,SF,NO,away,-1.0827777777777778
2019,15,SF,ATL,home,2.0725
2019,16,SF,LA,home,-2.8669444444444445
2019,17,SF,SEA,away,8.24611111111111
2019,1,TB,SF,home,-4.022222222222222
2019,2,TB,CAR,away,1.1636111111111112
2019,3,TB,NYG,home,5.0936111111111115
2019,4,TB,LA,away,9.56611111111111
2019,5,TB,NO,away,-5.891944444444444
2019,6,TB,CAR,home,-10.336388888888889
2019,7,TB,NA,NA,NA
2019,8,TB,TEN,away,-1.8127777777777778
2019,9,TB,SEA,away,3.2325
2019,10,TB,ARI,home,0.7869444444444444
2019,11,TB,NO,home,-10.311944444444444
2019,12,TB,ATL,away,6.879722222222222
2019,13,TB,JAX,away,15.1925
2019,14,TB,IND,home,-4.203055555555555
2019,15,TB,DET,away,12.636111111111111
2019,16,TB,HOU,home,-5.55
2019,17,TB,ATL,home,-0.10055555555555555
2019,1,TEN,CLE,away,6.988611111111111
2019,2,TEN,IND,home,-1.2408333333333332
2019,3,TEN,JAX,away,-12.925277777777778
2019,4,TEN,ATL,away,10.422777777777778
2019,5,TEN,BUF,home,-2.3805555555555555
2019,6,TEN,DEN,away,-7.078888888888889
2019,7,TEN,LAC,home,0.8691666666666666
2019,8,TEN,TB,home,1.8127777777777778
2019,9,TEN,CAR,away,-8.75388888888889
2019,10,TEN,KC,home,-3.3694444444444445
2019,11,TEN,NA,NA,NA
2019,12,TEN,JAX,home,11.937222222222223
2019,13,TEN,IND,away,-1.0727777777777778
2019,14,TEN,LV,away,6.320555555555556
2019,15,TEN,HOU,home,-5.716944444444445
2019,16,TEN,NO,home,1.0447222222222223
2019,17,TEN,HOU,away,7.481944444444444
2019,1,WAS,PHI,away,3.935
2019,2,WAS,DAL,home,-4.250277777777778
2019,3,WAS,CHI,home,-13.584444444444445
2019,4,WAS,NYG,away,-12.998055555555556
2019,5,WAS,NE,home,-8.831388888888888
2019,6,WAS,MIA,away,5.848888888888889
2019,7,WAS,SF,home,-1.5041666666666667
2019,8,WAS,MIN,away,-4.814444444444445
2019,9,WAS,BUF,away,-8.463611111111112
2019,10,WAS,NA,NA,NA
2019,11,WAS,NYJ,home,-13.972222222222221
2019,12,WAS,DET,home,2.1008333333333336
2019,13,WAS,CAR,away,-1.8877777777777778
2019,14,WAS,GB,away,-8.75361111111111
2019,15,WAS,PHI,home,1.4541666666666666
2019,16,WAS,NYG,home,-7.420277777777778
2019,17,WAS,DAL,away,-12.903333333333334
2020,1,ARI,SF,away,-2.4077777777777776
2020,2,ARI,WAS,home,14.123055555555556
2020,3,ARI,DET,home,-0.21583333333333332
2020,4,ARI,CAR,away,-11.518888888888888
2020,5,ARI,NYJ,away,9.825555555555555
2020,6,ARI,DAL,away,15.335833333333333
2020,7,ARI,SEA,home,-6.626111111111111
2020,8,ARI,NA,NA,NA
2020,9,ARI,MIA,home,-1.4008333333333334
2020,10,ARI,BUF,home,-3.1083333333333334
2020,11,ARI,SEA,away,-4.829166666666667
2020,12,ARI,NE,away,1.478888888888889
2020,13,ARI,LA,home,-2.2222222222222223
2020,14,ARI,NYG,away,9.963611111111112
2020,15,ARI,PHI,home,5.860833333333333
2020,16,ARI,SF,home,-3.3033333333333332
2020,17,ARI,LA,away,-2.3144444444444443
2020,1,ATL,SEA,home,-7.920277777777778
2020,2,ATL,DAL,away,11.985555555555555
2020,3,ATL,CHI,home,8.442777777777778
2020,4,ATL,GB,away,-10.319444444444445
2020,5,ATL,CAR,home,-3.330277777777778
2020,6,ATL,MIN,away,14.982777777777779
2020,7,ATL,DET,home,-0.06222222222222222
2020,8,ATL,CAR,away,1.2205555555555556
2020,9,ATL,DEN,home,12.196944444444444
2020,10,ATL,NA,NA,NA
2020,11,ATL,NO,away,-3.674722222222222
2020,12,ATL,LV,home,14.64638888888889
2020,13,ATL,NO,home,-5.9927777777777775
2020,14,ATL,LAC,away,1.8380555555555556
2020,15,ATL,TB,home,7.124722222222222
2020,16,ATL,KC,away,-0.04722222222222222
2020,17,ATL,TB,away,-8.651111111111112
2020,1,BAL,CLE,home,15.524444444444445
2020,2,BAL,HOU,away,8.605
2020,3,BAL,KC,home,-8.632222222222222
2020,4,BAL,WAS,away,11.13888888888889
2020,5,BAL,CIN,home,15.22
2020,6,BAL,PHI,away,11.9875
2020,7,BAL,NA,NA,NA
2020,8,BAL,PIT,home,0.030833333333333334
2020,9,BAL,IND,away,1.8172222222222223
2020,10,BAL,NE,away,-3.576111111111111
2020,11,BAL,TEN,home,2.285277777777778
2020,12,BAL,PIT,away,-4.714166666666666
2020,13,BAL,DAL,home,6.1658333333333335
2020,14,BAL,CLE,away,3.5883333333333334
2020,15,BAL,JAX,home,19.0275
2020,16,BAL,NYG,home,12.781944444444445
2020,17,BAL,CIN,away,17.93888888888889
2020,1,BUF,NYJ,home,12.494166666666667
2020,2,BUF,MIA,away,3.95
2020,3,BUF,LA,home,8.436388888888889
2020,4,BUF,LV,away,6.880833333333333
2020,5,BUF,TEN,away,-9.18388888888889
2020,6,BUF,KC,home,-3.4425
2020,7,BUF,NYJ,away,-1.3994444444444445
2020,8,BUF,NE,home,3.734722222222222
2020,9,BUF,SEA,home,12.5875
2020,10,BUF,ARI,away,3.1083333333333334
2020,11,BUF,NA,NA,NA
2020,12,BUF,LAC,home,7.633333333333334
2020,13,BUF,SF,away,6.292777777777777
2020,14,BUF,PIT,home,4.525277777777778
2020,15,BUF,DEN,away,14.079166666666667
2020,16,BUF,NE,away,13.642777777777777
2020,17,BUF,MIA,home,15.016944444444444
2020,1,CAR,LV,home,-2.4616666666666664
2020,2,CAR,TB,away,-11.685555555555556
2020,3,CAR,LAC,away,6.020277777777777
2020,4,CAR,ARI,home,11.518888888888888
2020,5,CAR,ATL,away,3.330277777777778
2020,6,CAR,CHI,home,-6.414444444444444
2020,7,CAR,NO,away,-3.2205555555555554
2020,8,CAR,ATL,home,-1.2205555555555556
2020,9,CAR,KC,away,0.9466666666666667
2020,10,CAR,TB,home,-3.1058333333333334
2020,11,CAR,DET,home,9.675277777777778
2020,12,CAR,MIN,away,2.1902777777777778
2020,13,CAR,NA,NA,NA
2020,14,CAR,DEN,home,-6.6225
2020,15,CAR,GB,away,-10.265277777777778
2020,16,CAR,WAS,away,10.314722222222223
2020,17,CAR,NO,home,-11.623333333333333
2020,1,CHI,DET,away,-5.6994444444444445
2020,2,CHI,NYG,home,8.855
2020,3,CHI,ATL,away,-8.442777777777778
2020,4,CHI,IND,home,-8.20861111111111
2020,5,CHI,TB,home,-3.523888888888889
2020,6,CHI,CAR,away,6.414444444444444
2020,7,CHI,LA,away,-9.009444444444444
2020,8,CHI,NO,home,-0.7775
2020,9,CHI,TEN,away,-8.443055555555556
2020,10,CHI,MIN,home,-1.8544444444444443
2020,11,CHI,NA,NA,NA
2020,12,CHI,GB,away,-14.956666666666667
2020,13,CHI,DET,home,6.6075
2020,14,CHI,HOU,home,17.400555555555556
2020,15,CHI,MIN,away,5.536388888888889
2020,16,CHI,JAX,away,10.050277777777778
2020,17,CHI,GB,home,-3.8430555555555554
2020,1,CIN,LAC,home,2.3194444444444446
2020,2,CIN,CLE,away,-6.7125
2020,3,CIN,PHI,away,-0.1761111111111111
2020,4,CIN,JAX,home,3.5997222222222223
2020,5,CIN,BAL,away,-15.22
2020,6,CIN,IND,away,5.822777777777778
2020,7,CIN,CLE,home,2.4358333333333335
2020,8,CIN,TEN,home,7.404722222222222
2020,9,CIN,NA,NA,NA
2020,10,CIN,PIT,away,-14.465
2020,11,CIN,WAS,away,-4.383333333333334
2020,12,CIN,NYG,home,-1.4830555555555556
2020,13,CIN,MIA,away,-2.7441666666666666
2020,14,CIN,DAL,home,-11.392777777777777
2020,15,CIN,PIT,home,7.948611111111111
2020,16,CIN,HOU,away,2.9505555555555554
2020,17,CIN,BAL,home,-17.93888888888889
2020,1,CLE,BAL,away,-15.524444444444445
2020,2,CLE,CIN,home,6.7125
2020,3,CLE,WAS,home,2.316388888888889
2020,4,CLE,DAL,away,11.53111111111111
2020,5,CLE,IND,home,5.113888888888889
2020,6,CLE,PIT,away,-17.18722222222222
2020,7,CLE,CIN,away,-2.4358333333333335
2020,8,CLE,LV,home,-1.8605555555555555
2020,9,CLE,NA,NA,NA
2020,10,CLE,HOU,home,3.671666666666667
2020,11,CLE,PHI,home,4.412222222222222
2020,12,CLE,JAX,away,2.2577777777777777
2020,13,CLE,TEN,away,16.1375
2020,14,CLE,BAL,home,-3.5883333333333334
2020,15,CLE,NYG,away,6.849166666666667
2020,16,CLE,NYJ,away,-6.722777777777778
2020,17,CLE,PIT,home,6.526944444444444
2020,1,DAL,LA,away,-3.209722222222222
2020,2,DAL,ATL,home,-11.985555555555555
2020,3,DAL,SEA,away,-4.331388888888889
2020,4,DAL,CLE,home,-11.53111111111111
2020,5,DAL,NYG,home,-1.5255555555555556
2020,6,DAL,ARI,home,-15.335833333333333
2020,7,DAL,WAS,away,-13.671388888888888
2020,8,DAL,PHI,away,-1.9530555555555555
2020,9,DAL,PIT,home,3.966666666666667
2020,10,DAL,NA,NA,NA
2020,11,DAL,MIN,away,1.5577777777777777
2020,12,DAL,WAS,home,-4.4125
2020,13,DAL,BAL,away,-6.1658333333333335
2020,14,DAL,CIN,away,11.392777777777777
2020,15,DAL,SF,home,5.304722222222222
2020,16,DAL,PHI,home,3.6886111111111113
2020,17,DAL,NYG,away,-4.8025
2020,1,DEN,TEN,home,0.3786111111111111
2020,2,DEN,PIT,away,-6.921388888888889
2020,3,DEN,TB,home,-12.227777777777778
2020,4,DEN,NYJ,away,1.346111111111111
2020,5,DEN,NA,NA,NA
2020,6,DEN,NE,away,8.114166666666666
2020,7,DEN,KC,home,-13.488611111111112
2020,8,DEN,LAC,home,-4.378888888888889
2020,9,DEN,ATL,away,-12.196944444444444
